sk_os,id_os,sk_tempo,sk_concessionaria,sk_veiculo,sk_servico,sk_cliente,vlr_mao_obra,vlr_pecas_sellout,vlr_pecas_sellin,vlr_total_os,margem_bruta_pecas,tempo_atendimento_h,csat,retornou_30d,status_os
19713,OS019713,340,18,39,12,1,405.81,292.33,204.77,698.14,87.56,5,3,False,Concluída
19714,OS019714,73,7,11,6,2180,1124.57,546.08,321.71,1670.65,224.37,7,5,False,Concluída
19715,OS019715,628,2,30,3,1147,160.02,167.65,96.61,327.67,71.04,5,4,False,Concluída
19716,OS019716,405,23,50,7,3527,0.0,0.0,0.0,0.0,0.0,1,4,False,Concluída
19717,OS019717,440,8,67,7,1257,0.0,0.0,0.0,0.0,0.0,3,5,False,Concluída
19718,OS019718,687,18,48,6,135,2036.89,1789.22,1015.28,3826.11,773.94,7,5,True,Concluída
19719,OS019719,413,24,40,3,1728,84.53,95.84,63.86,180.37,31.98,5,4,False,Concluída
19720,OS019720,5,13,16,11,1987,151.85,144.39,85.21,296.24,59.18,6,5,False,Concluída
19721,OS019721,645,23,32,2,1506,220.02,184.63,118.61,404.65,66.02,6,4,True,Concluída
19722,OS019722,216,3,62,1,3084,452.29,388.68,220.01,840.97,168.67,1,4,False,Concluída
19723,OS019723,368,13,76,9,1668,3384.69,1722.88,1122.61,5107.57,600.27,2,2,False,Cancelada
19724,OS019724,149,7,40,7,3083,0.0,0.0,0.0,0.0,0.0,8,4,False,Concluída
19725,OS019725,226,1,78,5,1789,1116.65,921.62,529.14,2038.27,392.48,4,5,False,Concluída
19726,OS019726,500,18,71,5,3666,834.35,703.26,402.67,1537.61,300.59,6,4,False,Concluída
19727,OS019727,317,21,66,4,2490,302.69,167.89,100.79,470.58,67.1,1,4,False,Concluída
19728,OS019728,454,16,11,9,3029,888.73,688.92,415.17,1577.65,273.75,7,4,False,Concluída
19729,OS019729,612,11,74,4,749,414.78,169.94,118.33,584.72,51.61,2,5,False,Concluída
19730,OS019730,259,25,6,7,2770,0.0,0.0,0.0,0.0,0.0,4,4,True,Concluída
19731,OS019731,419,17,9,8,2764,383.95,181.69,105.71,565.64,75.98,5,5,False,Concluída
19732,OS019732,576,5,19,10,1297,238.92,276.08,197.2,515.0,78.88,6,3,False,Concluída
19733,OS019733,523,6,25,5,915,735.77,597.52,386.51,1333.29,211.01,3,5,False,Concluída
19734,OS019734,400,14,5,10,2448,296.25,172.09,122.97,468.34,49.12,8,5,False,Concluída
19735,OS019735,288,14,5,9,1427,746.17,381.62,273.59,1127.79,108.03,7,4,False,Em Aberto
19736,OS019736,303,19,54,11,3565,186.5,124.05,80.92,310.55,43.13,8,5,False,Cancelada
19737,OS019737,319,5,67,11,450,266.93,227.46,145.49,494.39,81.97,7,3,False,Concluída
19738,OS019738,264,18,68,5,2866,505.07,225.91,156.44,730.98,69.47,6,4,False,Concluída
19739,OS019739,510,11,12,9,2684,706.15,555.7,353.84,1261.85,201.86,4,3,True,Concluída
19740,OS019740,88,24,6,10,279,277.72,227.18,163.44,504.9,63.74,3,5,True,Concluída
19741,OS019741,707,12,74,11,2467,188.03,106.95,60.31,294.98,46.64,7,4,False,Concluída
19742,OS019742,577,19,38,11,3466,177.68,208.88,139.15,386.56,69.73,8,4,False,Concluída
19743,OS019743,227,21,30,9,1059,3004.71,3078.11,2164.2,6082.82,913.91,3,5,True,Concluída
19744,OS019744,36,17,37,10,2518,311.19,187.87,132.52,499.06,55.35,3,5,False,Concluída
19745,OS019745,520,21,25,3,1771,133.89,73.51,50.05,207.4,23.46,4,3,False,Concluída
19746,OS019746,539,17,44,1,512,373.77,351.35,228.12,725.12,123.23,8,5,False,Concluída
19747,OS019747,704,25,60,1,3378,612.78,544.7,373.07,1157.48,171.63,3,5,False,Concluída
19748,OS019748,190,2,14,12,1843,334.14,249.88,152.31,584.02,97.57,6,5,False,Concluída
19749,OS019749,62,6,67,6,1536,3125.93,1744.39,990.62,4870.32,753.77,5,5,False,Concluída
19750,OS019750,674,25,68,9,2491,2584.27,2471.97,1708.68,5056.24,763.29,5,3,False,Concluída
19751,OS019751,194,19,36,7,552,0.0,0.0,0.0,0.0,0.0,5,5,False,Concluída
19752,OS019752,529,6,25,11,2508,241.06,116.42,82.49,357.48,33.93,4,5,False,Concluída
19753,OS019753,48,1,8,2,3485,205.69,243.52,159.19,449.21,84.33,2,5,False,Concluída
19754,OS019754,561,14,25,6,1549,2580.68,2868.15,1634.03,5448.83,1234.12,8,2,True,Concluída
19755,OS019755,89,23,36,9,1852,1173.14,1193.15,720.33,2366.29,472.82,5,5,True,Concluída
19756,OS019756,508,2,30,3,400,125.72,64.93,37.85,190.65,27.08,2,5,False,Concluída
19757,OS019757,395,21,79,6,2586,1411.27,1633.99,1113.41,3045.26,520.58,7,4,False,Concluída
19758,OS019758,699,21,60,7,1651,0.0,0.0,0.0,0.0,0.0,5,4,False,Concluída
19759,OS019759,33,12,45,12,1966,474.94,353.22,212.36,828.16,140.86,7,4,False,Cancelada
19760,OS019760,222,17,47,2,3151,184.3,169.11,95.7,353.41,73.41,4,5,False,Concluída
19761,OS019761,54,23,50,9,1734,2609.8,2539.41,1809.68,5149.21,729.73,1,1,False,Concluída
19762,OS019762,650,4,69,10,2840,393.07,222.87,156.51,615.94,66.36,2,3,False,Concluída
19763,OS019763,434,4,82,10,662,276.16,177.48,120.89,453.64,56.59,3,5,False,Concluída
19764,OS019764,397,7,42,11,2994,266.6,241.13,134.0,507.73,107.13,6,4,False,Concluída
19765,OS019765,91,13,50,5,800,1080.57,498.28,297.59,1578.85,200.69,8,5,False,Concluída
19766,OS019766,358,17,7,6,3639,1653.44,1510.26,1017.95,3163.7,492.31,3,5,False,Concluída
19767,OS019767,298,14,4,11,1526,230.89,160.07,89.51,390.96,70.56,6,4,False,Concluída
19768,OS019768,241,22,54,2,662,184.74,78.17,52.64,262.91,25.53,4,5,False,Concluída
19769,OS019769,571,17,45,7,2233,0.0,0.0,0.0,0.0,0.0,5,5,False,Concluída
19770,OS019770,49,16,31,4,3059,540.12,609.78,400.47,1149.9,209.31,5,5,False,Concluída
19771,OS019771,469,16,80,5,1297,961.27,1057.2,664.56,2018.47,392.64,6,5,False,Concluída
19772,OS019772,612,6,61,12,628,453.99,456.63,304.68,910.62,151.95,2,5,False,Concluída
19773,OS019773,669,2,45,12,1,540.29,469.74,268.91,1010.03,200.83,1,5,False,Concluída
19774,OS019774,549,17,3,7,2197,0.0,0.0,0.0,0.0,0.0,7,4,False,Concluída
19775,OS019775,214,24,47,6,2830,1086.26,501.39,291.35,1587.65,210.04,2,5,False,Concluída
19776,OS019776,438,23,49,5,230,1130.39,1171.41,820.6,2301.8,350.81,2,3,False,Concluída
19777,OS019777,99,2,3,3,1144,88.52,58.06,34.31,146.58,23.75,1,5,False,Concluída
19778,OS019778,83,18,3,6,339,1932.17,2238.57,1386.39,4170.74,852.18,7,4,True,Concluída
19779,OS019779,462,21,83,12,67,475.41,264.22,153.44,739.63,110.78,3,5,False,Concluída
19780,OS019780,632,20,4,6,3567,3133.65,2648.12,1689.53,5781.77,958.59,5,4,False,Concluída
19781,OS019781,52,12,59,6,604,1928.45,1356.09,865.34,3284.54,490.75,6,4,False,Concluída
19782,OS019782,76,4,35,11,3155,170.44,119.96,68.7,290.4,51.26,4,5,True,Concluída
19783,OS019783,417,9,53,11,148,206.56,229.83,154.27,436.39,75.56,2,4,True,Concluída
19784,OS019784,161,11,16,1,2867,522.52,373.19,218.31,895.71,154.88,4,4,False,Em Aberto
19785,OS019785,445,17,51,2,3776,124.92,53.84,33.57,178.76,20.27,6,5,False,Concluída
19786,OS019786,157,13,26,9,1033,3903.15,3580.4,2061.62,7483.55,1518.78,4,5,False,Concluída
19787,OS019787,82,25,38,9,3871,3518.66,1419.66,919.96,4938.32,499.7,5,4,False,Concluída
19788,OS019788,404,19,68,9,2939,1912.55,1228.21,786.36,3140.76,441.85,7,5,False,Concluída
19789,OS019789,639,8,34,11,1900,338.83,232.81,151.07,571.64,81.74,7,4,False,Concluída
19790,OS019790,499,5,21,5,2606,1144.55,537.73,335.69,1682.28,202.04,2,5,False,Concluída
19791,OS019791,608,10,41,5,1710,612.9,618.87,344.82,1231.77,274.05,3,5,True,Concluída
19792,OS019792,201,15,59,4,456,325.21,349.13,203.97,674.34,145.16,1,4,False,Concluída
19793,OS019793,655,19,3,8,3360,920.92,496.88,312.1,1417.8,184.78,7,5,False,Concluída
19794,OS019794,284,25,56,8,3609,1262.22,707.06,508.07,1969.28,198.99,6,5,False,Concluída
19795,OS019795,632,9,62,2,1558,173.74,157.95,97.69,331.69,60.26,7,4,False,Concluída
19796,OS019796,344,16,18,12,1238,373.53,226.3,125.68,599.83,100.62,6,4,False,Concluída
19797,OS019797,202,16,84,11,1764,260.81,308.92,178.46,569.73,130.46,6,4,False,Concluída
19798,OS019798,196,8,15,9,1894,625.5,572.44,342.8,1197.94,229.64,6,3,False,Em Aberto
19799,OS019799,418,3,66,1,1149,588.78,654.87,410.27,1243.65,244.6,2,5,False,Concluída
19800,OS019800,60,3,30,4,169,579.1,590.19,391.88,1169.29,198.31,6,2,False,Concluída
19801,OS019801,683,10,76,3,3045,168.94,108.71,77.45,277.65,31.26,2,5,False,Concluída
19802,OS019802,205,12,39,2,3334,172.7,178.95,114.34,351.65,64.61,5,5,False,Concluída
19803,OS019803,255,15,64,10,3318,318.29,353.21,211.69,671.5,141.52,7,3,True,Concluída
19804,OS019804,173,15,57,1,700,507.91,570.31,315.43,1078.22,254.88,3,5,False,Concluída
19805,OS019805,3,19,63,9,2573,1806.08,1359.7,896.45,3165.78,463.25,5,5,False,Concluída
19806,OS019806,505,14,7,5,3320,883.97,875.5,622.76,1759.47,252.74,6,4,False,Concluída
19807,OS019807,432,11,72,4,3579,304.73,131.86,77.16,436.59,54.7,3,4,False,Concluída
19808,OS019808,601,6,23,1,377,428.09,450.48,292.24,878.57,158.24,1,5,False,Cancelada
19809,OS019809,36,12,76,11,2057,151.67,161.57,114.48,313.24,47.09,5,4,False,Concluída
19810,OS019810,682,18,6,10,2901,231.25,107.63,69.43,338.88,38.2,5,5,False,Concluída
19811,OS019811,252,25,58,6,1936,1333.14,1585.81,1121.45,2918.95,464.36,4,5,False,Concluída
19812,OS019812,672,2,14,6,61,2618.52,3045.37,1918.9,5663.89,1126.47,8,3,False,Concluída
19813,OS019813,77,24,28,7,81,0.0,0.0,0.0,0.0,0.0,6,5,False,Concluída
19814,OS019814,547,16,5,7,1844,0.0,0.0,0.0,0.0,0.0,1,5,False,Concluída
19815,OS019815,426,4,68,2,2501,136.02,144.67,103.1,280.69,41.57,5,1,False,Concluída
19816,OS019816,271,4,56,6,3565,2337.21,2495.05,1434.65,4832.26,1060.4,6,5,False,Concluída
19817,OS019817,60,21,25,3,2054,170.57,94.18,62.36,264.75,31.82,8,4,True,Concluída
19818,OS019818,441,17,27,2,1940,201.5,167.79,93.97,369.29,73.82,7,5,False,Concluída
19819,OS019819,24,20,60,4,2708,463.69,294.84,203.19,758.53,91.65,4,5,False,Concluída
19820,OS019820,367,22,4,7,3385,0.0,0.0,0.0,0.0,0.0,5,5,False,Cancelada
19821,OS019821,441,10,29,11,3317,309.57,275.7,175.6,585.27,100.1,5,5,False,Em Aberto
19822,OS019822,538,18,7,5,945,547.17,502.86,278.96,1050.03,223.9,2,5,False,Concluída
19823,OS019823,725,19,32,7,1423,0.0,0.0,0.0,0.0,0.0,3,5,False,Concluída
19824,OS019824,196,11,20,10,762,362.0,396.86,273.21,758.86,123.65,6,5,False,Concluída
19825,OS019825,246,14,64,4,2391,506.86,431.01,274.83,937.87,156.18,7,4,False,Concluída
19826,OS019826,259,4,43,1,825,480.38,329.42,189.42,809.8,140.0,6,4,False,Concluída
19827,OS019827,537,16,30,6,136,3441.05,1464.58,876.07,4905.63,588.51,7,5,False,Concluída
19828,OS019828,684,3,60,8,1241,1262.9,959.23,531.59,2222.13,427.64,1,5,False,Concluída
19829,OS019829,712,25,28,11,1268,333.82,135.55,88.94,469.37,46.61,4,4,False,Concluída
19830,OS019830,693,22,40,1,2310,462.55,489.5,305.54,952.05,183.96,4,5,False,Concluída
19831,OS019831,651,11,67,7,1969,0.0,0.0,0.0,0.0,0.0,3,5,False,Concluída
19832,OS019832,725,5,37,7,2550,0.0,0.0,0.0,0.0,0.0,8,5,False,Concluída
19833,OS019833,283,21,59,1,975,465.56,558.39,397.41,1023.95,160.98,5,5,False,Concluída
19834,OS019834,694,2,20,2,731,155.32,100.83,61.76,256.15,39.07,4,5,False,Concluída
19835,OS019835,562,12,63,10,2472,283.99,320.5,225.75,604.49,94.75,7,5,False,Concluída
19836,OS019836,121,13,73,2,1823,198.32,193.29,123.12,391.61,70.17,8,4,False,Concluída
19837,OS019837,38,25,35,10,71,263.24,279.52,192.72,542.76,86.8,8,3,False,Concluída
19838,OS019838,157,2,58,11,2529,189.81,132.65,92.14,322.46,40.51,5,5,False,Concluída
19839,OS019839,577,5,10,4,1124,464.45,275.67,164.29,740.12,111.38,6,4,False,Concluída
19840,OS019840,457,23,59,2,402,240.63,163.83,98.71,404.46,65.12,7,1,False,Concluída
19841,OS019841,166,19,21,5,3508,524.91,230.15,143.24,755.06,86.91,7,4,False,Concluída
19842,OS019842,546,24,43,8,1772,643.51,509.74,308.94,1153.25,200.8,7,4,False,Concluída
19843,OS019843,99,5,43,2,1118,162.05,84.87,54.83,246.92,30.04,1,4,False,Concluída
19844,OS019844,611,3,1,8,714,1194.24,1420.26,996.58,2614.5,423.68,7,3,False,Concluída
19845,OS019845,589,19,46,4,1496,532.73,559.31,397.61,1092.04,161.7,7,4,False,Concluída
19846,OS019846,711,19,31,7,3107,0.0,0.0,0.0,0.0,0.0,2,3,False,Concluída
19847,OS019847,106,11,63,11,798,214.15,200.73,117.21,414.88,83.52,1,5,False,Concluída
19848,OS019848,668,12,46,6,178,2511.34,1885.55,1273.74,4396.89,611.81,3,5,False,Concluída
19849,OS019849,259,19,23,4,2947,436.62,331.79,217.72,768.41,114.07,8,5,False,Concluída
19850,OS019850,309,20,18,6,2121,2549.88,1801.22,1249.67,4351.1,551.55,1,5,False,Em Aberto
19851,OS019851,342,10,62,12,2146,520.71,539.97,365.87,1060.68,174.1,1,2,False,Concluída
19852,OS019852,454,17,27,12,3521,309.56,175.28,118.76,484.84,56.52,2,5,False,Concluída
19853,OS019853,728,12,44,3,3331,103.91,53.03,32.95,156.94,20.08,6,5,False,Concluída
19854,OS019854,438,3,46,10,2053,397.43,469.65,335.67,867.08,133.98,6,5,False,Concluída
19855,OS019855,681,21,61,12,601,446.34,346.09,224.38,792.43,121.71,6,5,True,Concluída
19856,OS019856,191,8,12,4,1829,665.95,397.6,283.03,1063.55,114.57,1,5,False,Concluída
19857,OS019857,297,8,16,4,1036,372.56,354.8,202.41,727.36,152.39,1,4,False,Concluída
19858,OS019858,370,25,21,12,1282,390.14,221.73,152.73,611.87,69.0,8,5,False,Cancelada
19859,OS019859,246,25,64,9,2683,2156.78,1860.03,1104.26,4016.81,755.77,8,2,False,Concluída
19860,OS019860,714,13,13,1,2894,547.94,423.34,291.4,971.28,131.94,3,3,False,Em Aberto
19861,OS019861,532,22,50,8,925,1066.25,1215.29,852.3,2281.54,362.99,6,4,False,Concluída
19862,OS019862,350,13,8,9,249,731.16,352.57,239.41,1083.73,113.16,8,5,False,Concluída
19863,OS019863,554,10,56,8,2745,1326.18,930.87,631.57,2257.05,299.3,3,5,False,Concluída
19864,OS019864,342,15,56,5,3868,484.76,480.89,320.86,965.65,160.03,8,5,False,Concluída
19865,OS019865,16,23,8,8,340,1127.26,1329.98,750.23,2457.24,579.75,1,5,False,Concluída
19866,OS019866,402,16,80,5,3883,819.48,586.42,379.96,1405.9,206.46,5,5,True,Concluída
19867,OS019867,453,13,45,7,1352,0.0,0.0,0.0,0.0,0.0,1,5,False,Concluída
19868,OS019868,717,11,24,4,2695,351.06,195.78,112.35,546.84,83.43,8,5,False,Em Aberto
19869,OS019869,35,12,21,10,3310,392.14,327.38,219.71,719.52,107.67,6,5,False,Concluída
19870,OS019870,377,14,13,6,3531,2615.01,2033.43,1296.11,4648.44,737.32,1,1,False,Concluída
19871,OS019871,71,20,50,6,3409,2522.39,1070.47,593.34,3592.86,477.13,6,1,True,Concluída
19872,OS019872,105,3,51,6,2309,1060.17,921.38,650.11,1981.55,271.27,2,5,False,Concluída
19873,OS019873,444,15,4,1,1345,626.48,620.08,418.88,1246.56,201.2,8,4,False,Concluída
19874,OS019874,172,11,60,11,1485,168.59,77.56,49.0,246.15,28.56,1,4,False,Concluída
19875,OS019875,552,3,68,12,1065,285.84,269.49,187.47,555.33,82.02,2,4,False,Concluída
19876,OS019876,379,18,21,3,2747,89.76,86.58,50.59,176.34,35.99,6,4,False,Concluída
19877,OS019877,161,8,34,1,3414,454.33,243.44,154.3,697.77,89.14,5,5,False,Concluída
19878,OS019878,361,23,73,9,1232,1848.9,917.15,573.51,2766.05,343.64,2,5,False,Concluída
19879,OS019879,1,8,25,3,1119,80.27,89.36,59.83,169.63,29.53,4,4,False,Concluída
19880,OS019880,640,13,4,8,573,601.02,535.88,344.2,1136.9,191.68,8,5,False,Concluída
19881,OS019881,12,6,64,11,2627,259.12,281.7,190.12,540.82,91.58,2,5,False,Cancelada
19882,OS019882,7,10,80,5,1334,677.61,679.84,428.91,1357.45,250.93,8,5,False,Concluída
19883,OS019883,445,15,25,12,54,488.67,463.09,256.43,951.76,206.66,7,4,False,Concluída
19884,OS019884,712,5,40,7,2363,0.0,0.0,0.0,0.0,0.0,3,5,False,Concluída
19885,OS019885,635,1,7,11,817,217.96,214.65,139.01,432.61,75.64,8,5,True,Concluída
19886,OS019886,189,8,45,2,1460,141.5,144.55,84.35,286.05,60.2,7,4,False,Concluída
19887,OS019887,143,2,5,4,3059,644.31,295.26,185.88,939.57,109.38,2,4,False,Concluída
19888,OS019888,454,1,40,4,2398,650.62,508.34,284.4,1158.96,223.94,3,4,False,Concluída
19889,OS019889,611,25,21,11,3556,162.09,127.78,79.71,289.87,48.07,2,5,False,Concluída
19890,OS019890,274,24,34,2,1954,241.14,201.13,134.03,442.27,67.1,8,5,False,Concluída
19891,OS019891,319,16,48,10,2787,254.03,117.45,75.85,371.48,41.6,4,4,False,Concluída
19892,OS019892,82,25,22,9,2204,2390.96,1726.95,1023.59,4117.91,703.36,8,5,False,Concluída
19893,OS019893,108,5,61,2,2618,245.31,179.15,106.08,424.46,73.07,3,5,False,Concluída
19894,OS019894,419,19,74,1,2831,431.0,378.09,236.55,809.09,141.54,7,5,False,Concluída
19895,OS019895,74,11,79,5,2811,827.08,837.3,469.99,1664.38,367.31,4,5,False,Concluída
19896,OS019896,147,8,3,8,275,310.57,244.7,162.87,555.27,81.83,4,3,False,Concluída
19897,OS019897,174,4,77,8,2336,303.35,323.81,185.13,627.16,138.68,2,2,False,Concluída
19898,OS019898,326,14,56,5,3546,686.52,782.43,467.41,1468.95,315.02,4,5,False,Concluída
19899,OS019899,38,17,65,1,103,648.04,590.92,399.37,1238.96,191.55,3,5,False,Concluída
19900,OS019900,366,9,73,7,1488,0.0,0.0,0.0,0.0,0.0,6,5,False,Concluída
19901,OS019901,682,4,39,7,225,0.0,0.0,0.0,0.0,0.0,4,5,False,Concluída
19902,OS019902,22,2,26,10,3458,320.81,358.78,214.82,679.59,143.96,2,5,False,Concluída
19903,OS019903,456,10,18,11,2360,285.82,297.15,180.53,582.97,116.62,2,5,False,Concluída
19904,OS019904,621,19,72,7,1104,0.0,0.0,0.0,0.0,0.0,2,5,True,Concluída
19905,OS019905,238,22,15,6,174,2818.29,2528.02,1746.3,5346.31,781.72,2,5,False,Concluída
19906,OS019906,91,9,46,12,285,524.74,566.6,379.25,1091.34,187.35,8,4,False,Concluída
19907,OS019907,37,22,22,2,91,138.64,84.7,54.18,223.34,30.52,4,4,False,Concluída
19908,OS019908,467,16,38,8,1485,575.85,669.98,374.56,1245.83,295.42,7,4,False,Concluída
19909,OS019909,408,20,46,1,320,491.09,313.02,193.19,804.11,119.83,8,1,False,Concluída
19910,OS019910,170,17,4,11,770,173.06,101.84,65.09,274.9,36.75,2,5,False,Concluída
19911,OS019911,618,2,21,1,97,635.73,613.99,400.65,1249.72,213.34,8,5,False,Concluída
19912,OS019912,540,23,80,7,2469,0.0,0.0,0.0,0.0,0.0,8,4,False,Concluída
19913,OS019913,209,19,46,1,3390,503.56,445.55,304.32,949.11,141.23,5,5,False,Em Aberto
19914,OS019914,555,2,23,4,1588,378.58,300.58,181.15,679.16,119.43,4,4,False,Concluída
19915,OS019915,183,16,17,11,3775,236.83,183.17,111.22,420.0,71.95,4,5,False,Concluída
19916,OS019916,491,16,66,10,3796,346.35,240.27,164.84,586.62,75.43,4,5,False,Concluída
19917,OS019917,84,22,1,6,2187,3492.03,1677.7,1112.11,5169.73,565.59,8,5,False,Concluída
19918,OS019918,505,14,73,5,3139,552.64,584.77,395.04,1137.41,189.73,2,5,True,Concluída
19919,OS019919,178,20,49,9,2809,3257.86,2959.55,1962.36,6217.41,997.19,6,5,False,Cancelada
19920,OS019920,421,1,35,12,3761,299.26,238.81,154.73,538.07,84.08,4,4,False,Concluída
19921,OS019921,124,9,60,8,838,655.63,372.41,266.55,1028.04,105.86,8,5,False,Concluída
19922,OS019922,532,15,6,11,2212,239.95,120.91,84.09,360.86,36.82,8,3,False,Concluída
19923,OS019923,48,15,41,12,1177,287.17,267.12,160.18,554.29,106.94,8,5,False,Concluída
19924,OS019924,118,25,73,12,2286,536.29,568.89,338.57,1105.18,230.32,4,5,False,Concluída
19925,OS019925,133,11,84,3,3028,136.81,142.47,96.54,279.28,45.93,5,4,False,Concluída
19926,OS019926,36,5,49,3,1237,91.78,63.42,36.2,155.2,27.22,3,5,False,Concluída
19927,OS019927,548,8,26,6,2916,1310.25,1479.05,915.91,2789.3,563.14,3,2,False,Concluída
19928,OS019928,717,22,34,3,377,172.19,168.01,106.41,340.2,61.6,4,5,False,Concluída
19929,OS019929,576,7,74,12,1417,405.0,178.12,100.13,583.12,77.99,5,5,False,Concluída
19930,OS019930,638,6,4,1,604,642.41,770.39,544.7,1412.8,225.69,2,5,False,Concluída
19931,OS019931,6,7,9,6,1874,928.46,538.19,318.13,1466.65,220.06,4,1,False,Concluída
19932,OS019932,83,19,69,12,1290,327.22,152.06,98.86,479.28,53.2,8,4,False,Concluída
19933,OS019933,413,14,9,1,3457,621.35,481.12,285.37,1102.47,195.75,5,5,False,Concluída
19934,OS019934,715,11,25,2,2692,164.14,129.42,92.62,293.56,36.8,7,4,False,Concluída
19935,OS019935,480,19,40,9,282,2867.98,2093.97,1287.7,4961.95,806.27,3,4,False,Em Aberto
19936,OS019936,282,14,67,2,1995,205.13,131.9,83.94,337.03,47.96,4,5,False,Concluída
19937,OS019937,103,19,25,2,3381,183.48,132.45,82.96,315.93,49.49,4,5,False,Concluída
19938,OS019938,108,6,51,12,3445,281.03,120.75,86.71,401.78,34.04,7,5,False,Concluída
19939,OS019939,274,1,18,5,1047,787.17,404.2,236.31,1191.37,167.89,8,5,False,Concluída
19940,OS019940,522,14,59,4,196,512.71,432.4,256.23,945.11,176.17,4,3,False,Concluída
19941,OS019941,29,12,75,4,770,380.3,210.4,141.39,590.7,69.01,5,5,False,Concluída
19942,OS019942,632,12,59,10,2292,366.97,251.36,151.55,618.33,99.81,3,1,False,Concluída
19943,OS019943,690,9,34,3,3969,124.38,112.65,68.88,237.03,43.77,2,4,False,Concluída
19944,OS019944,657,9,53,4,3593,465.92,221.42,142.98,687.34,78.44,8,4,False,Concluída
19945,OS019945,672,14,47,7,1979,0.0,0.0,0.0,0.0,0.0,3,2,False,Concluída
19946,OS019946,14,20,24,12,3273,504.9,376.94,267.58,881.84,109.36,3,4,False,Concluída
19947,OS019947,715,2,61,3,340,141.91,92.1,65.53,234.01,26.57,1,5,False,Concluída
19948,OS019948,277,14,57,11,1973,267.48,207.45,117.89,474.93,89.56,6,4,False,Concluída
19949,OS019949,644,23,66,6,77,3099.79,3019.73,1853.93,6119.52,1165.8,3,1,False,Concluída
19950,OS019950,135,7,77,12,1066,548.28,626.05,380.25,1174.33,245.8,6,5,False,Concluída
19951,OS019951,327,15,20,3,2713,166.66,161.74,102.73,328.4,59.01,6,4,False,Concluída
19952,OS019952,38,22,71,6,2186,2548.98,2060.27,1445.67,4609.25,614.6,3,5,False,Concluída
19953,OS019953,35,8,73,10,401,331.46,148.35,102.64,479.81,45.71,2,5,False,Concluída
19954,OS019954,691,19,34,1,133,425.05,437.09,299.93,862.14,137.16,5,4,False,Concluída
19955,OS019955,602,2,54,3,3149,141.86,141.36,92.08,283.22,49.28,8,4,False,Concluída
19956,OS019956,393,1,65,4,1014,393.94,229.23,130.28,623.17,98.95,3,2,True,Concluída
19957,OS019957,389,19,72,11,91,284.09,189.87,135.39,473.96,54.48,1,1,False,Concluída
19958,OS019958,551,24,51,4,1677,535.0,316.89,216.6,851.89,100.29,4,5,False,Concluída
19959,OS019959,259,8,41,4,1057,466.24,313.52,220.62,779.76,92.9,6,4,False,Concluída
19960,OS019960,562,7,1,1,3181,538.16,503.21,353.1,1041.37,150.11,1,4,False,Concluída
19961,OS019961,355,18,25,2,3519,130.41,127.07,84.2,257.48,42.87,3,5,False,Concluída
19962,OS019962,462,19,52,1,2109,491.52,523.44,306.74,1014.96,216.7,8,4,False,Concluída
19963,OS019963,705,13,81,4,3685,404.77,415.96,277.83,820.73,138.13,8,4,False,Concluída
19964,OS019964,345,16,71,9,484,1321.83,1419.58,845.14,2741.41,574.44,5,2,False,Concluída
19965,OS019965,310,23,16,8,1942,981.29,811.92,485.41,1793.21,326.51,1,4,False,Concluída
19966,OS019966,668,11,21,1,2098,384.71,427.65,241.07,812.36,186.58,2,3,False,Concluída
